,name,trajectory,steps
17,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [6, 7], [6, 8], [6, 9], [5, 9], [5, 10], [4, 10], [4, 11], [4, 12], [3, 12], [2, 12], [1, 12], [1, 13]]",13
18,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [7, 8], [6, 8], [5, 8], [5, 9], [5, 10], [5, 11], [5, 12], [5, 13], [4, 13], [4, 14], [4, 13], [4, 12], [3, 12], [3, 13], [2, 13], [1, 13]]",17
19,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [6, 7], [5, 7], [5, 8], [4, 8], [4, 9], [4, 10], [3, 10], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
20,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [7, 8], [6, 8], [5, 8], [5, 9], [4, 9], [4, 10], [3, 10], [3, 11], [3, 12], [3, 13], [3, 14], [2, 14], [2, 13], [1, 13]]",15
21,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [7, 8], [7, 9], [6, 9], [5, 9], [5, 10], [5, 11], [4, 11], [3, 11], [2, 11], [1, 11], [1, 12], [1, 13]]",13
22,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [7, 8], [7, 9], [6, 9], [5, 9], [5, 10], [4, 10], [3, 10], [3, 11], [3, 12], [2, 12], [1, 12], [1, 13]]",13
23,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [7, 8], [7, 9], [6, 9], [6, 10], [5, 10], [5, 11], [5, 12], [4, 12], [4, 13], [4, 14], [3, 14], [3, 13], [2, 13], [1, 13]]",15
24,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [8, 7], [9, 7], [10, 7], [9, 7], [9, 8], [8, 8], [7, 8], [7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [6, 11], [5, 11], [4, 11], [3, 11], [4, 11], [3, 11], [2, 11], [2, 12], [2, 13], [1, 13]]",23
25,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [7, 8], [7, 9], [6, 9], [6, 10], [5, 10], [5, 11], [4, 11], [3, 11], [3, 12], [2, 12], [2, 13], [1, 13]]",13
26,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [6, 7], [7, 7], [6, 7], [6, 8], [5, 8], [5, 9], [4, 9], [4, 10], [3, 10], [3, 11], [3, 12], [3, 13], [2, 13], [1, 13]]",15
27,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [4, 10], [3, 10], [3, 11], [3, 12], [3, 13], [3, 14], [2, 14], [2, 13], [1, 13]]",15
28,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [6, 7], [6, 8], [5, 8], [5, 9], [5, 10], [4, 10], [4, 11], [4, 10], [4, 11], [4, 12], [3, 12], [4, 12], [5, 12], [4, 12], [3, 12], [2, 12], [2, 13], [1, 13]]",19
29,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [3, 8], [3, 9], [2, 9], [1, 9], [1, 10], [1, 11], [1, 12], [1, 13]]",13
30,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [6, 7], [6, 8], [6, 9], [5, 9], [5, 10], [4, 10], [4, 11], [3, 11], [3, 12], [2, 12], [1, 12], [1, 13]]",13
31,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [7, 6], [7, 7], [6, 7], [5, 7], [4, 7], [4, 8], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",15
32,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [7, 8], [8, 8], [8, 9], [8, 8], [8, 9], [7, 9], [7, 10], [6, 10], [5, 10], [4, 10], [3, 10], [3, 11], [3, 10], [4, 10], [3, 10], [3, 11], [2, 11], [2, 12], [2, 13], [1, 13]]",21
33,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [7, 6], [6, 6], [5, 6], [5, 7], [5, 8], [5, 9], [5, 10], [4, 10], [3, 10], [2, 10], [1, 10], [0, 10], [0, 11], [0, 12], [0, 13], [1, 13]]",17
34,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [7, 8], [6, 8], [7, 8], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [3, 10], [3, 11], [4, 11], [3, 11], [2, 11], [2, 12], [2, 13], [1, 13]]",17
35,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [6, 7], [5, 7], [5, 8], [5, 9], [4, 9], [3, 9], [3, 10], [2, 10], [3, 10], [2, 10], [2, 11], [2, 12], [2, 13], [1, 13]]",15
36,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [7, 8], [6, 8], [6, 9], [5, 9], [4, 9], [4, 10], [3, 10], [2, 10], [2, 11], [2, 12], [3, 12], [2, 12], [1, 12], [1, 13]]",15
37,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [8, 7], [8, 8], [7, 8], [7, 9], [7, 10], [7, 11], [6, 11], [5, 11], [5, 12], [5, 11], [4, 11], [3, 11], [2, 11], [2, 12], [2, 13], [1, 13]]",17
38,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [6, 11], [6, 12], [5, 12], [5, 13], [5, 14], [4, 14], [5, 14], [4, 14], [3, 14], [3, 14], [2, 14], [2, 13], [1, 13]]",18
39,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [6, 7], [6, 8], [6, 9], [5, 9], [4, 9], [4, 10], [4, 11], [3, 11], [4, 11], [3, 11], [4, 11], [4, 12], [3, 12], [3, 13], [3, 14], [3, 13], [2, 13], [1, 13]]",19
40,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [6, 7], [6, 8], [6, 9], [5, 9], [5, 10], [4, 10], [4, 11], [3, 11], [4, 11], [3, 11], [3, 12], [2, 12], [2, 13], [1, 13]]",15
41,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [7, 8], [7, 9], [6, 9], [6, 10], [5, 10], [5, 11], [4, 11], [3, 11], [2, 11], [1, 11], [1, 12], [1, 13]]",13
42,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [7, 6], [7, 5], [7, 4], [6, 4], [6, 5], [5, 5], [5, 6], [4, 6], [3, 6], [3, 7], [3, 8], [3, 9], [3, 10], [3, 11], [4, 11], [4, 12], [3, 12], [3, 13], [2, 13], [1, 13]]",21
43,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [7, 8], [6, 8], [6, 9], [5, 9], [4, 9], [3, 9], [3, 10], [2, 10], [2, 11], [1, 11], [1, 12], [1, 13]]",13
44,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [6, 7], [5, 7], [5, 8], [5, 9], [4, 9], [5, 9], [5, 10], [5, 11], [5, 12], [5, 13], [4, 13], [4, 14], [4, 13], [3, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",19
45,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [7, 8], [7, 9], [6, 9], [5, 9], [5, 10], [5, 11], [5, 12], [4, 12], [5, 12], [4, 12], [5, 12], [6, 12], [7, 12], [6, 12], [5, 12], [4, 12], [3, 12], [4, 12], [4, 11], [4, 10], [5, 10], [4, 10], [4, 11], [4, 12], [3, 12], [3, 13], [2, 13], [1, 13]]",29
46,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [6, 7], [5, 7], [5, 8], [5, 9], [5, 10], [5, 11], [5, 12], [5, 11], [4, 11], [3, 11], [3, 12], [3, 13], [2, 13], [1, 13]]",15
47,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [6, 7], [5, 7], [5, 8], [4, 8], [4, 9], [4, 10], [4, 11], [4, 12], [3, 12], [2, 12], [1, 12], [1, 13]]",13
48,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [6, 7], [6, 8], [6, 9], [5, 9], [5, 10], [4, 10], [4, 11], [3, 11], [3, 12], [2, 12], [1, 12], [1, 13]]",13
49,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [7, 8], [6, 8], [6, 9], [5, 9], [4, 9], [4, 10], [3, 10], [3, 11], [3, 12], [3, 13], [3, 12], [2, 12], [2, 13], [1, 13]]",15
50,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [4, 7], [3, 7], [3, 8], [3, 9], [3, 10], [3, 11], [3, 12], [4, 12], [3, 12], [2, 12], [2, 13], [1, 13]]",17
51,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [7, 8], [6, 8], [5, 8], [4, 8], [3, 8], [3, 9], [3, 10], [3, 11], [3, 12], [3, 13], [2, 13], [1, 13]]",13
52,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [7, 6], [6, 6], [6, 7], [6, 8], [6, 9], [5, 9], [5, 10], [5, 11], [4, 11], [3, 11], [3, 12], [3, 13], [2, 13], [1, 13]]",15
53,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [6, 7], [5, 7], [5, 8], [4, 8], [3, 8], [2, 8], [2, 9], [3, 9], [2, 9], [3, 9], [3, 10], [3, 11], [2, 11], [2, 12], [2, 13], [1, 13]]",17
54,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [7, 8], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [3, 10], [3, 11], [3, 12], [3, 13], [2, 13], [1, 13]]",13
55,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [7, 8], [6, 8], [6, 9], [5, 9], [4, 9], [4, 10], [3, 10], [3, 11], [2, 11], [2, 12], [2, 13], [1, 13]]",13
56,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [6, 7], [6, 8], [5, 8], [5, 9], [5, 10], [5, 11], [4, 11], [4, 12], [3, 12], [3, 13], [2, 13], [1, 13]]",13
57,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [5, 11], [4, 11], [3, 11], [2, 11], [2, 12], [3, 12], [2, 12], [1, 12], [1, 13]]",15
58,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [6, 7], [6, 8], [6, 9], [5, 9], [5, 10], [4, 10], [3, 10], [3, 11], [4, 11], [4, 12], [3, 12], [3, 13], [2, 13], [1, 13]]",15
59,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [8, 7], [7, 7], [8, 7], [7, 7], [7, 8], [7, 9], [7, 8], [6, 8], [6, 9], [6, 10], [6, 11], [5, 11], [4, 11], [4, 12], [3, 12], [2, 12], [1, 12], [1, 13]]",19
60,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [7, 8], [6, 8], [5, 8], [5, 9], [5, 10], [4, 10], [4, 11], [3, 11], [3, 12], [2, 12], [1, 12], [1, 13]]",13
61,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [7, 8], [7, 7], [7, 8], [7, 9], [7, 10], [6, 10], [6, 11], [5, 11], [4, 11], [4, 10], [4, 11], [3, 11], [2, 11], [1, 11], [0, 11], [0, 11], [1, 11], [2, 11], [1, 11], [1, 12], [1, 13]]",22
62,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [7, 8], [8, 8], [8, 9], [8, 10], [7, 10], [6, 10], [6, 11], [5, 11], [4, 11], [3, 11], [4, 11], [3, 11], [3, 12], [4, 12], [3, 12], [2, 12], [1, 12], [1, 13]]",19
63,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [6, 7], [6, 8], [6, 9], [6, 8], [6, 9], [6, 10], [6, 11], [5, 11], [6, 11], [5, 11], [4, 11], [3, 11], [2, 11], [3, 11], [3, 12], [3, 13], [2, 13], [1, 13]]",19
64,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [6, 7], [5, 7], [5, 8], [4, 8], [3, 8], [3, 9], [3, 10], [2, 10], [1, 10], [0, 10], [1, 10], [1, 11], [1, 12], [1, 13]]",15
65,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [6, 7], [6, 8], [6, 9], [5, 9], [4, 9], [3, 9], [3, 10], [3, 11], [3, 12], [2, 12], [2, 13], [1, 13]]",13
66,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [8, 7], [9, 7], [9, 6], [8, 6], [8, 7], [7, 7], [7, 6], [7, 5], [7, 6], [7, 7], [6, 7], [5, 7], [4, 7], [4, 8], [3, 8], [3, 9], [3, 10], [2, 10], [3, 10], [3, 9], [3, 10], [2, 10], [3, 10], [3, 11], [3, 10], [3, 11], [3, 12], [3, 13], [2, 13], [1, 13]]",31
67,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [6, 7], [5, 7], [5, 8], [4, 8], [4, 9], [4, 10], [4, 11], [3, 11], [2, 11], [3, 11], [2, 11], [1, 11], [1, 12], [1, 13]]",15
68,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [6, 7], [6, 8], [6, 9], [5, 9], [5, 10], [6, 10], [6, 11], [6, 12], [5, 12], [4, 12], [3, 12], [2, 12], [2, 11], [2, 12], [2, 13], [1, 13]]",17
69,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [7, 8], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [3, 10], [3, 11], [2, 11], [3, 11], [2, 11], [2, 12], [1, 12], [1, 13]]",15
70,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [7, 8], [6, 8], [6, 9], [5, 9], [4, 9], [4, 10], [4, 11], [4, 12], [3, 12], [4, 12], [4, 13], [3, 13], [3, 14], [3, 14], [4, 14], [3, 14], [2, 14], [2, 13], [1, 13]]",20
71,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [7, 8], [8, 8], [8, 9], [8, 10], [8, 11], [7, 11], [6, 11], [5, 11], [4, 11], [4, 12], [3, 12], [3, 13], [2, 13], [1, 13]]",15
72,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [6, 7], [5, 7], [4, 7], [4, 8], [3, 8], [2, 8], [1, 8], [0, 8], [0, 9], [0, 9], [0, 10], [1, 10], [1, 11], [1, 12], [1, 13]]",16
73,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [7, 8], [6, 8], [6, 9], [5, 9], [4, 9], [4, 10], [4, 11], [4, 10], [4, 11], [4, 12], [4, 13], [5, 13], [5, 14], [4, 14], [3, 14], [3, 13], [2, 13], [1, 13]]",19
74,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [6, 7], [6, 8], [6, 9], [5, 9], [5, 10], [5, 11], [5, 12], [4, 12], [3, 12], [2, 12], [2, 13], [1, 13]]",13
75,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [7, 12], [6, 12], [6, 13], [5, 13], [5, 14], [4, 14], [3, 14], [2, 14], [1, 14], [1, 13]]",15
76,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [7, 8], [7, 9], [6, 9], [6, 10], [5, 10], [4, 10], [3, 10], [2, 10], [3, 10], [3, 11], [3, 12], [2, 12], [2, 13], [1, 13]]",15
77,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [6, 7], [6, 8], [6, 9], [5, 9], [5, 10], [4, 10], [3, 10], [2, 10], [1, 10], [1, 11], [1, 12], [1, 13]]",13
78,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [6, 7], [6, 8], [5, 8], [5, 9], [5, 10], [4, 10], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [2, 12], [2, 13], [1, 13]]",15
79,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [7, 8], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9], [1, 9], [0, 9], [1, 9], [1, 10], [0, 10], [0, 11], [0, 12], [1, 12], [1, 13]]",17
80,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [7, 8], [6, 8], [6, 9], [5, 9], [4, 9], [4, 10], [4, 11], [3, 11], [4, 11], [4, 10], [3, 10], [3, 11], [3, 12], [2, 12], [1, 12], [1, 13]]",17
81,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [7, 6], [8, 6], [8, 7], [7, 7], [6, 7], [5, 7], [5, 8], [5, 9], [4, 9], [4, 10], [3, 10], [2, 10], [3, 10], [3, 11], [2, 11], [3, 11], [2, 11], [1, 11], [1, 12], [1, 13]]",21
82,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [6, 7], [5, 7], [5, 8], [5, 9], [5, 10], [5, 11], [5, 10], [5, 11], [4, 11], [4, 10], [4, 11], [4, 12], [3, 12], [3, 13], [2, 13], [1, 13]]",17
83,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [6, 7], [6, 8], [5, 8], [5, 9], [4, 9], [4, 10], [4, 11], [4, 12], [4, 13], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",15
84,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [8, 7], [8, 6], [8, 7], [7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [3, 8], [3, 9], [3, 10], [3, 11], [2, 11], [2, 12], [1, 12], [1, 13]]",17
85,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [6, 7], [6, 8], [6, 9], [5, 9], [5, 10], [4, 10], [4, 11], [4, 12], [3, 12], [2, 12], [2, 13], [1, 13]]",13
86,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [7, 8], [6, 8], [5, 8], [4, 8], [3, 8], [3, 9], [3, 10], [2, 10], [1, 10], [1, 11], [1, 12], [1, 13]]",13
87,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [6, 7], [6, 8], [6, 9], [5, 9], [5, 10], [4, 10], [4, 11], [3, 11], [2, 11], [1, 11], [1, 12], [1, 13]]",13
88,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [6, 7], [6, 8], [6, 9], [5, 9], [4, 9], [4, 10], [4, 9], [4, 10], [3, 10], [3, 11], [2, 11], [2, 12], [2, 13], [1, 13]]",15
89,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [6, 7], [6, 8], [5, 8], [5, 9], [4, 9], [4, 10], [4, 11], [4, 12], [3, 12], [2, 12], [2, 13], [1, 13]]",13
90,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [4, 10], [3, 10], [3, 9], [3, 10], [3, 11], [3, 12], [3, 13], [2, 13], [1, 13]]",15
91,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [7, 8], [6, 8], [5, 8], [5, 9], [4, 9], [3, 9], [4, 9], [4, 10], [4, 11], [4, 10], [3, 10], [2, 10], [2, 11], [1, 11], [1, 12], [1, 13]]",17
92,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [4, 7], [3, 7], [3, 8], [2, 8], [2, 7], [1, 7], [1, 8], [0, 8], [0, 9], [0, 9], [0, 9], [0, 10], [0, 9], [0, 10], [0, 10], [0, 11], [0, 10], [0, 9], [0, 10], [0, 10], [0, 11], [1, 11], [1, 12], [1, 13]]",29
93,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [6, 7], [6, 6], [6, 5], [7, 5], [8, 5], [7, 5], [7, 6], [8, 6], [7, 6], [7, 7], [7, 8], [7, 9], [6, 9], [6, 10], [5, 10], [5, 11], [5, 12], [4, 12], [4, 13], [4, 14], [4, 14], [3, 14], [3, 13], [2, 13], [1, 13]]",26
94,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [6, 7], [5, 7], [4, 7], [4, 6], [4, 5], [4, 6], [4, 5], [3, 5], [2, 5], [2, 6], [1, 6], [1, 7], [1, 8], [1, 9], [0, 9], [0, 10], [0, 11], [0, 12], [0, 13], [1, 13]]",21
95,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [7, 6], [7, 5], [7, 6], [6, 6], [6, 7], [6, 8], [6, 9], [5, 9], [4, 9], [4, 10], [3, 10], [2, 10], [2, 9], [3, 9], [3, 10], [3, 11], [2, 11], [2, 12], [2, 13], [1, 13]]",21
96,maxRolloutSteps30_numSimulations600_softmaxBeta-1_stepPenalty20_0,"[[7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [5, 11], [4, 11], [3, 11], [3, 10], [3, 11], [3, 12], [2, 12], [2, 13], [1, 13]]",15
